step,loss,psnr,ssim
1.0,0.0821196660399437,11.201519934061498,0.3526428683671168
25.0,0.05865228921175003,8.675640896655585,0.21732631650615147
50.0,0.06398076564073563,12.532794908658076,0.21039373553707957
75.0,0.05451362207531929,13.159334169504579,0.24974980495087679
100.0,0.04442744702100754,14.4836810014552,0.2916453969979269
125.0,0.038564033806324005,14.566886301916877,0.28015915044164574
150.0,0.03263714164495468,16.522293793474077,0.33715586283975907
175.0,0.02542887069284916,17.95658636952154,0.40501788728611854
200.0,0.02038588933646679,18.47156047432032,0.42497930257423083
225.0,0.014824772253632545,22.073170913527864,0.5910550554954916
250.0,0.03209800273180008,16.005110048815073,0.32702133925110904
275.0,0.023074017837643623,18.447118115086173,0.4406739212504487
300.0,0.018415560945868492,20.0457099492019,0.5270864444832888
325.0,0.015257615596055984,21.580117456524206,0.5999349039097097
350.0,0.013627978041768074,23.07493300383087,0.635773468888326
375.0,0.012800903990864754,23.792178688743814,0.6666145195980201
400.0,0.012438361532986164,24.111094317227906,0.688127485437786
425.0,0.011907554231584072,24.326317413112648,0.7057644335130023
450.0,0.011726126074790955,24.97662374823546,0.7227124513711617
475.0,0.011433307081460953,24.36420648172561,0.7056864930299365
500.0,0.011774929240345955,25.17709108052191,0.7262155724275198
525.0,0.010885538533329964,25.6072459111758,0.737156932342988
550.0,0.010546280071139336,25.60801035555862,0.7410587646138016
575.0,0.01040654256939888,25.8736628778819,0.7533578439244688
600.0,0.010293419472873211,25.829180554996363,0.7443742341052976
625.0,0.010055312886834145,26.03628421594015,0.7565953077108342
650.0,0.009809612296521664,26.154371859281184,0.7415777915616948
675.0,0.009823441505432129,26.502402827517013,0.7460250011850126
700.0,0.00955263152718544,26.41080594132555,0.7406864811341842
725.0,0.009521346539258957,26.395233920327964,0.7377243897125709
750.0,0.009248271584510803,26.697394740966995,0.7423583377024223
775.0,0.008923868648707867,26.803457943601828,0.7382109940813923
800.0,0.008969816379249096,26.613253681873733,0.7356128594777176
825.0,0.008707922883331776,26.714438475595045,0.7332206503061774
850.0,0.008804969489574432,26.857914817161067,0.724217148637233
875.0,0.008478694595396519,26.637484806356937,0.7185046176617693
900.0,0.008528810925781727,26.670757821610533,0.7142324939405592
925.0,0.00819854810833931,26.509578684147517,0.7066515223051152
950.0,0.008329699747264385,26.520627385805426,0.6981109561006607
975.0,0.007865493185818195,26.447098517196398,0.6941372456646986
1000.0,0.007692757993936539,26.307739313882866,0.6902668073853117
1025.0,0.0075036874040961266,26.299870236264272,0.6825437383918926
1050.0,0.007305882405489683,26.18531595139641,0.678409817430338
1075.0,0.0072656841948628426,25.828792898226574,0.6649093023378415
1100.0,0.007345494814217091,25.379747486378818,0.6531303195076841
1125.0,0.0066619981080293655,25.6129080135868,0.6532064321828512
1150.0,0.006495282053947449,25.575075641158406,0.6443752064508044
1175.0,0.0063089653849601746,25.249198182276945,0.6377616614262783
1200.0,0.006721469108015299,25.399813019265668,0.6345941430106139
1225.0,0.006027632392942905,25.049051166287878,0.6254197231490568
1250.0,0.005875451490283012,24.70413166678586,0.6073695871199389
1275.0,0.005815205164253712,24.404859021058055,0.5992350603036326
1300.0,0.005478004924952984,24.651537713747622,0.6086437360657098
1325.0,0.005214730743318796,24.228657521623074,0.58425321702831
1350.0,0.005109961144626141,24.540213025436813,0.5959940737868603
1375.0,0.005000676028430462,24.20010468646586,0.5790006866474834
1400.0,0.004733421374112368,24.315781003758378,0.5874564703708951
1425.0,0.00488243717700243,23.850081927252887,0.5770953517965308
1450.0,0.0043062311597168446,23.580570142840337,0.5634750230935504
1475.0,0.004158857278525829,23.602803347671212,0.5572716407876519
1500.0,0.004095032345503569,23.248260016340755,0.5411889586646407
1525.0,0.0038322382606565952,23.333675853332757,0.5436619847025125
1550.0,0.0035265691112726927,23.218921231103266,0.5401656056525059
1575.0,0.0033988640643656254,22.996142898519093,0.5384358758999391
1600.0,0.003224212909117341,22.90709180715199,0.5307687569994316
