step,loss,psnr,ssim
1.0,0.09219974279403687,11.136970095493501,0.08936956466059028
25.0,0.08587295562028885,11.556085832545085,0.08490494260600626
50.0,0.08934959024190903,11.652106904167034,0.08818958287452439
75.0,0.08033105731010437,12.024852780981917,0.07977778601425069
100.0,0.0876421332359314,11.427392455871813,0.0897051765248277
125.0,0.08915171027183533,11.301792033574907,0.09121916837141009
150.0,0.08464757353067398,11.685359876465588,0.09510383464214238
175.0,0.07683420181274414,12.357233327463275,0.11924142613464371
200.0,0.07663559913635254,12.32560322395251,0.11603712759438843
225.0,0.07426446676254272,13.05926609440035,0.15178802426609977
250.0,0.05983547866344452,14.054101247491273,0.22282142150443723
275.0,0.06671079248189926,13.556946231937768,0.20420770973709831
300.0,0.05518988519906998,14.66104743824828,0.3074299269609294
325.0,0.04943308234214783,15.791214963373871,0.39091349213894006
350.0,0.04393143951892853,16.86423569792956,0.49066295585151143
375.0,0.04782235994935036,16.39246864718352,0.5241618161471944
400.0,0.03903695568442345,18.267624015972103,0.6105393531785417
425.0,0.035939108580350876,19.24775871075107,0.666569675497932
450.0,0.0343962088227272,19.893144777678685,0.70206562460768
475.0,0.03303558751940727,20.076522280690895,0.7189690553027844
500.0,0.03194476291537285,20.19384539745594,0.7193459318403994
525.0,0.030550621449947357,20.426930601515174,0.726817509923828
550.0,0.029469823464751244,20.29595565571401,0.719212897224756
575.0,0.027973689138889313,20.09053682207808,0.7098162118198563
600.0,0.026629215106368065,20.12386598952382,0.710825004581114
625.0,0.024943090975284576,20.0120617287861,0.7006495649850213
650.0,0.02288035862147808,19.60643296756207,0.687539297027543
675.0,0.020773831754922867,19.415853222179365,0.6818447293472899
700.0,0.01894812285900116,19.05136420011956,0.6692264194963615
725.0,0.01686500385403633,18.55736552874285,0.6491785124043515
750.0,0.014909987337887287,18.134574510188223,0.6358391700710329
775.0,0.013297241181135178,17.85117576423922,0.6240864258118549
800.0,0.01160532794892788,17.387832728719484,0.6059817866973928
825.0,0.010012932121753693,17.039949468071978,0.5935933406337889
850.0,0.008789720945060253,16.885092098156385,0.5859775040306486
875.0,0.0075226533226668835,16.67883325470565,0.5826528393131223
900.0,0.00663369707763195,16.606010055791646,0.5795563067914891
