step,loss,psnr,ssim
1.0,0.07696200162172318,11.202086522126862,0.08898264665205605
25.0,0.07132042944431305,11.519284964259686,0.085303268755813
50.0,0.06546860188245773,10.809862930422828,0.07578106675930701
75.0,0.06943132728338242,11.814908681224669,0.09554594698479524
100.0,0.049372002482414246,13.209096235444992,0.16634679977814337
125.0,0.04037795960903168,14.212488796198528,0.23892655162880158
150.0,0.03880774602293968,14.20172387562026,0.25405524057300577
175.0,0.0324171707034111,15.28698435051309,0.3504754037015645
200.0,0.045203011482954025,14.446220049303735,0.3299071291187653
225.0,0.03770473226904869,14.52638471575433,0.30166148292737294
250.0,0.02590099349617958,16.455230664588615,0.46340354114749294
275.0,0.018569746986031532,18.066107034148168,0.5911865044008956
300.0,0.014823458157479763,19.393322597852894,0.6781358143150461
325.0,0.013300171121954918,20.124945313806485,0.723031523463612
350.0,0.011528982780873775,20.890910846250527,0.7558556599183979
375.0,0.010668564587831497,21.40664951532098,0.7758515661639157
400.0,0.0096031054854393,21.69195916829787,0.7936616292505444
425.0,0.009236072190105915,22.22683840157988,0.8051363505657284
450.0,0.008496137335896492,22.628999264968876,0.8221072849820896
475.0,0.008011688478291035,22.8038430055761,0.830861873510565
500.0,0.007745254319161177,23.349707659066638,0.8423192170199436
525.0,0.0076804389245808125,23.168562462217636,0.8456215690356301
550.0,0.007170666009187698,23.472394899294173,0.8466565407786018
575.0,0.0067785922437906265,24.28513811203878,0.8638106969923809
600.0,0.006414567586034536,24.223858607465374,0.8594890255636041
625.0,0.006036300677806139,24.44934560048715,0.8673385145069586
650.0,0.005820018704980612,24.955953382747925,0.8811765997255316
675.0,0.005677170120179653,25.25306819293272,0.8838633515392558
700.0,0.0053982967510819435,25.48730604806259,0.8905886586015772
725.0,0.005027380306273699,25.6155197220506,0.8943807729270739
750.0,0.005132712423801422,25.41586848184459,0.8943583885214417
775.0,0.004724002908915281,25.76081457926871,0.8985090308803866
800.0,0.004694277886301279,26.029323765070394,0.8991274582343918
825.0,0.004339206498116255,26.412030997643964,0.9059287690148909
850.0,0.0044769225642085075,26.533665531859832,0.9070217916199341
875.0,0.003962506074458361,26.347308321603595,0.9067939765459009
900.0,0.0038921074010431767,26.81986799207622,0.9098748280517269
