step,loss,psnr,ssim
1.0,0.04266925901174545,23.034267663533612,0.7579643290277291
25.0,0.03948545455932617,26.665932146541603,0.7575331910061522
50.0,0.03930556774139404,26.799431405589647,0.7588303443509532
75.0,0.038476914167404175,27.263867368221405,0.7244216378021779
100.0,0.037400517612695694,26.095321013037317,0.5067936107953711
125.0,0.0356694795191288,24.601119152167634,0.3017871519307053
150.0,0.035539399832487106,23.40499610472336,0.23065459939505015
175.0,0.03395579755306244,21.841086440516474,0.19227665222520754
200.0,0.03093390166759491,21.32483727036788,0.15786374118581206
225.0,0.026582403108477592,19.89576310012817,0.12436532582429818
250.0,0.021276338025927544,18.427409877784257,0.09915360660064083
275.0,0.014593824744224548,16.99944815579724,0.0944789244583287
300.0,0.011509289033710957,16.12802529667195,0.07391940724847224
325.0,0.007887071929872036,15.623876074387677,0.07971189514645502
350.0,0.005536655429750681,15.28236768108017,0.07912010544855272
375.0,0.004067907575517893,15.008324376824781,0.07625509248383693
400.0,0.0031655561178922653,14.807854231818407,0.0749743194648759
425.0,0.0025854413397610188,14.75773092847776,0.0735003442585612
450.0,0.0021977219730615616,14.616911892237226,0.07300770425612921
475.0,0.0019224566640332341,14.663342214276803,0.07191472146782531
500.0,0.0017267062794417143,14.566632947687664,0.07296240810160784
525.0,0.00157135387416929,14.602870808429348,0.07236136055320778
550.0,0.001451075659133494,14.574628410818008,0.07192158544135395
575.0,0.001405832590535283,14.524351547586347,0.0719160125911655
600.0,0.0013644538121297956,14.508493705504144,0.07151908808565383
625.0,0.0012449289206415415,14.513475310162946,0.07125765114326708
650.0,0.0011870990274474025,14.53312237831855,0.07293966194123529
675.0,0.0012448568595573306,14.465352371021705,0.07087650259281343
700.0,0.0011454521445557475,14.47303888725801,0.07079250994817567
725.0,0.0011472661281004548,14.458339349599097,0.07136647304463781
750.0,0.0011154684470966458,14.484169838250612,0.07101439777193452
775.0,0.0010585952550172806,14.484272570411694,0.07162738600466119
800.0,0.00103661697357893,14.450640698696223,0.07128472779925868
825.0,0.000986470840871334,14.438342224086831,0.07117969460190207
850.0,0.001021650736220181,14.460366504769432,0.07072677603978496
875.0,0.0010277405381202698,14.452065566313642,0.0713064913352928
900.0,0.0009680652292445302,14.460262130203251,0.07027007436847095
