step,loss,psnr,ssim
1.0,0.09296611696481705,11.475883074755249,0.15042285596540445
25.0,0.07723502814769745,12.573599586396096,0.15857821450458226
50.0,0.07684585452079773,12.66525547977875,0.16687621602735067
75.0,0.0728967934846878,13.070575935372613,0.18073622684049293
100.0,0.06415731459856033,13.720922772467404,0.19516205613189436
125.0,0.049820370972156525,16.087277554140663,0.23355346229755392
150.0,0.04448160529136658,17.33167399701774,0.32142749185299524
175.0,0.04232541844248772,17.9771948242485,0.37011727571267194
200.0,0.04374513775110245,17.58764832351887,0.3796656318552336
225.0,0.040777407586574554,18.640812128777572,0.4085115238532692
250.0,0.03757272660732269,19.499066686767417,0.46818408958189633
275.0,0.0358298234641552,20.67207203282834,0.5274097348158688
300.0,0.03423967584967613,21.0018842790671,0.5752065101693573
325.0,0.03378070518374443,20.854908276686743,0.6042381597901337
350.0,0.03194641321897507,21.433204591476258,0.6369126312002598
375.0,0.03143011033535004,22.154045149546505,0.6655413471793536
400.0,0.03298212215304375,18.25875274072144,0.4667580635200352
425.0,0.03472753241658211,20.583584522700313,0.5352291182265202
450.0,0.031131839379668236,21.23866800907287,0.606781602801501
475.0,0.029692407697439194,21.34470497006145,0.6321949660409836
500.0,0.028281772509217262,22.019553660291177,0.6502092473287668
525.0,0.02664443850517273,21.883980934066972,0.6446233227977465
550.0,0.02493121474981308,21.202433626376095,0.62167913614419
575.0,0.023160910233855247,20.8678018123087,0.6013949110155248
600.0,0.02081240527331829,20.057095438502376,0.5759214047265298
625.0,0.019192878156900406,19.765847881893613,0.5608915654394854
650.0,0.017241977155208588,18.907043190870407,0.5318297116187214
675.0,0.016105808317661285,18.16316689709526,0.5007296160697343
700.0,0.01336776651442051,18.123564401327286,0.5007896803770858
725.0,0.01160760223865509,17.578948645255586,0.4757005563768007
750.0,0.01014501228928566,17.20874695594017,0.4589448245281127
775.0,0.008683755062520504,16.823750448634293,0.44383886472090045
800.0,0.007848032750189304,16.656023264337453,0.43548585331794104
825.0,0.0067194304428994656,16.4196735410361,0.4240765755925477
850.0,0.006351991556584835,16.268740317241466,0.4119761607721346
875.0,0.004992814268916845,16.22702021649126,0.4164016078571448
900.0,0.00461930176243186,16.041663873113862,0.4022085857060259
