step,loss,psnr,ssim
1.0,0.08000600337982178,11.390226899726255,0.14956912450676765
25.0,0.050550103187561035,8.591562164773098,0.0985673343684355
50.0,0.04855874553322792,14.046126929993243,0.2020046315822043
75.0,0.039818719029426575,15.485635989284592,0.24450501388816318
100.0,0.027218211442232132,17.046761478360683,0.3138355565645202
125.0,0.02508576400578022,17.75738851654677,0.351369630333804
150.0,0.02196967974305153,18.409102057606376,0.39232366993614143
175.0,0.019442984834313393,19.388157138188696,0.46387256250884795
200.0,0.017442600801587105,19.81034155091375,0.5035065473869624
225.0,0.015505104325711727,21.23251415918414,0.5864266241136102
250.0,0.01378055289387703,21.92108495190616,0.6367909493033889
275.0,0.013272732496261597,22.668027667525955,0.676962437361961
300.0,0.011885952204465866,23.437100690131068,0.7215232027224769
325.0,0.03580276295542717,15.433859873583044,0.3218623451375758
350.0,0.029815269634127617,17.83628525136561,0.38452556078927425
375.0,0.018128106370568275,19.94106454442744,0.5212969789757669
400.0,0.014633122831583023,21.579200743974795,0.6267849760283423
425.0,0.013125166296958923,22.632088788513865,0.6862438659547184
450.0,0.01191827841103077,23.49514517375932,0.7244280345838846
475.0,0.011283055879175663,24.173648085011216,0.7544390152238407
500.0,0.010786068625748158,24.55827713726117,0.7687762206709333
525.0,0.010292932391166687,24.70376608079949,0.7801902048908812
550.0,0.009929150342941284,25.163776093779834,0.793978738910812
575.0,0.009917093440890312,25.49335321842542,0.7991707628231837
600.0,0.009474814869463444,25.570628247372742,0.8021007881441135
625.0,0.00934047345072031,25.594193770816812,0.8071526299240721
650.0,0.009042703546583652,25.787411516849872,0.8146672741234232
675.0,0.008884720504283905,25.597663481408524,0.8136516033619748
700.0,0.008778197690844536,26.008237138460647,0.8200301849299889
725.0,0.008561020717024803,26.354281770660137,0.8272347933879647
750.0,0.008443206548690796,25.953248591211505,0.8215446732628218
775.0,0.00815393216907978,26.422916841101,0.8274277104518856
800.0,0.007985773496329784,26.13634506725124,0.8235910244365793
825.0,0.008158938959240913,26.084917431256514,0.8192302661811696
850.0,0.007837057113647461,25.425820220352207,0.810113464472162
875.0,0.007395154796540737,26.323796354688533,0.81901933290463
900.0,0.007280441001057625,26.102959822096686,0.8120047253657323
